annual_rainfall,max_daily_rainfall,number_of_rainy_days,average_temperature,evaporation,clay,sand,silt,latitude,longitude,elevation,roof_area,open_space,roof_type,infiltration,runoff_coefficient,annual_runoff,feasibility_score,feasibility_classification,recommended_structure
1619.686275,51.68966322,84,19.94475601,6.741097237,27.89564133,49.51936233,22.58499634,16.39319913,94.74037744,1321.920441,178.5266676,38.68004157,concrete,52.12562846,0.8,231.3257546,0.677287247,High,Recharge_Pit
1401.140226,94.44567481,60,21.61068645,3.616167885,30.19983656,43.25621872,26.54394472,10.96817988,74.22363523,402.7363238,177.5024344,44.66868962,concrete,45.31176691,0.8,198.9646408,0.652602269,Medium,Recharge_Pit
763.1928068,106.6340263,100,19.73204663,6.939761841,56.60591299,24.9156749,18.4784121,26.17343156,85.40369306,26.44165739,51.32858767,25.30965967,concrete,5,0.8,31.33888712,0.209341186,Low,Recharge_Borewell
967.5919552,93.50362108,51,31.87208219,4.53605052,11.17861492,52.33093268,36.4904524,30.83482985,96.7509938,437.5960059,216.6899353,56.53522286,concrete,70.49382602,0.8,167.7339506,0.722808812,High,Recharge_Trench
1157.814869,109.8976372,48,27.74599273,6.713726268,52.66729585,22.02415931,25.30854484,23.96911234,78.42534483,1002.765925,63.94314418,21.71771025,tile,5,0.7,51.82402619,0.274896874,Low,Recharge_Borewell
841.9358736,105.2825872,67,27.08100201,4.539224266,12.59641234,60.42096526,26.98262241,26.44839083,74.3670862,522.9217719,199.970985,60.71567971,concrete,73.84002782,0.8,134.6901968,0.709641249,High,Recharge_Trench
1150.158758,69.63911136,117,21.35862197,5.316629289,51.08019709,29.60024751,19.3195554,32.80281607,83.90205532,857.8981218,89.19312851,25.53584845,concrete,5,0.8,82.06900635,0.328517329,Low,Recharge_Borewell
892.2717621,80.43138069,77,32.61408361,4.788698702,56.9067237,12.20645752,30.88681878,31.58707707,96.54496772,594.988468,65.97126388,29.64006943,concrete,5,0.8,47.0914367,0.263561526,Low,Recharge_Borewell
986.4956293,44.08762921,91,22.90886061,4.705256114,45.20843137,11.82050871,42.97105992,34.37655854,74.06151025,1112.820499,55.8697299,24.18688005,concrete,5,0.8,44.09219549,0.260224339,Low,Recharge_Borewell
1716.322338,115.0515385,63,30.00615095,3.022916861,58.9046465,15.5081276,25.5872259,11.57193012,86.11537233,1330.03034,50.26601465,24.40005277,concrete,5,0.8,69.01814703,0.383362193,Low,Recharge_Borewell
909.0814433,87.36622331,40,23.33745568,6.846229671,46.06207548,28.3868229,25.55110163,13.69121633,74.82158164,1003.157029,67.42937002,20.07530697,concrete,11.71322148,0.8,49.03903122,0.266657362,Low,Recharge_Borewell
519.486451,58.03610691,99,30.18676698,2.343423431,47.86382916,11.93065111,40.20551973,16.53082338,90.92836799,880.7163961,75.71019468,19.0703538,tile,5,0.7,27.53129424,0.188468905,Low,Recharge_Borewell
1255.373384,46.97690218,107,28.38668222,4.151000484,58.73691193,29.09079451,12.17229356,20.83364281,71.56443181,643.7227813,40.63491356,16.71730489,metal,5,0.9,45.91079006,0.281290263,Low,Recharge_Borewell
1425.114841,99.00915207,46,24.0151473,6.3780901,55.01941598,10.85095139,34.12963263,35.20118625,87.61859028,1236.293933,74.89514246,27.2542086,tile,5,0.7,74.71392532,0.347175851,Low,Recharge_Borewell
1280.519985,32.50569461,87,21.51253029,4.016784859,58.53841385,24.92491704,16.53666912,34.03798368,79.11787518,1118.212013,41.92992433,25.50352098,metal,5,0.9,48.32289548,0.304445703,Low,Recharge_Borewell
1266.84183,50.42106905,102,23.00662188,3.18859013,17.2388584,66.97339689,15.78774471,33.1212132,95.54352433,727.9076637,187.9933053,56.70554723,concrete,78.70885592,0.8,190.5262262,0.795975577,High,Recharge_Trench
836.4108949,44.37745142,87,28.83349884,4.940512222,59.60596664,25.00841231,15.38562105,13.08399043,78.40619815,795.8003865,82.59979206,16.04900936,tile,5,0.7,48.3611562,0.232805417,Low,Recharge_Borewell
992.1209612,107.8193203,118,32.11403214,2.907324266,13.41409657,51.13988369,35.44601974,13.1028034,81.43074637,572.3914386,238.1495755,73.42469145,metal,65.7825789,0.9,212.6458672,0.746500653,High,Recharge_Trench
1689.39233,60.52830881,49,21.11511973,5.936916563,22.28661698,39.66441103,38.04897199,10.83323246,92.86937797,619.7154015,145.1844092,36.84121754,metal,62.72656903,0.9,220.7460846,0.728009235,High,Recharge_Trench
1623.06594,46.58982141,74,27.61446594,6.29903741,15.01243467,64.72475909,20.26280624,27.37817141,84.920128,1350.013596,217.2256767,67.44340627,concrete,73.58011455,0.8,282.0572778,0.819622318,High,Recharge_Trench
597.678689,110.0183158,75,19.31642212,4.262499254,14.54193677,59.1452985,26.31276472,34.80986988,83.2011942,471.6599572,211.1027083,73.33560188,concrete,74.57486338,0.8,100.937272,0.665482983,Medium,Recharge_Trench
736.9387207,60.99852416,99,21.19852298,2.056543433,10.06506068,58.79565677,31.13928255,30.4001985,83.46919424,1214.026513,216.2974976,64.07197379,concrete,78.18629039,0.8,127.5184009,0.72450401,High,Recharge_Trench
451.3399977,81.51669534,74,26.53609793,5.948181263,57.00760233,10.77472977,32.2176679,17.46368798,71.49582007,237.5623729,40.60603614,26.87148066,metal,5,0.9,16.49441543,0.162784562,Low,Recharge_Borewell
1217.281893,110.4181125,63,23.05074896,6.012859526,24.04645716,45.47786278,30.47568006,14.43528214,74.45024185,405.3794828,159.042009,38.84129703,concrete,59.92632456,0.8,154.8791662,0.667721976,Medium,Recharge_Pit
423.3401708,90.35969844,94,26.82487492,4.869346085,19.26227657,53.92649568,26.81122775,21.92924744,70.48710563,731.6360167,201.4260664,76.10960632,concrete,70.99692715,0.8,68.21739628,0.590340815,Medium,Recharge_Trench
1184.924132,83.70506911,58,22.96277707,5.239821525,43.89473712,26.7583036,29.34695928,14.85562899,83.03457863,189.5013161,76.79354939,26.85277271,metal,12.28165741,0.9,81.89507688,0.364128144,Low,Recharge_Borewell
624.5115686,111.802597,40,31.02863448,6.989913169,23.05987552,47.19222929,29.74789519,9.062740491,83.44194518,1144.459113,114.0957002,46.38095958,tile,48.9467864,0.7,49.87785927,0.433695866,Medium,Recharge_Pit
795.4613969,82.07268137,113,18.05043567,6.076709131,23.57283981,42.61241783,33.81474236,27.60293559,93.10620442,726.6657146,164.2595823,41.57573873,metal,62.03472499,0.9,117.5959411,0.590889052,Medium,Recharge_Trench
1415.456947,74.59132736,78,24.19909766,4.506558499,14.11466066,69.70254139,16.18279795,14.65937456,96.23368998,306.3809789,194.780158,70.58854956,tile,89.28221006,0.7,192.9920494,0.874222572,High,Recharge_Trench
1472.886098,99.43363873,87,23.13684428,4.762052234,17.11970875,63.60729116,19.27300009,30.26620503,84.46923136,1351.975763,222.0916751,51.73579127,concrete,62.8327662,0.8,261.6925926,0.738179423,High,Recharge_Trench
533.5589882,59.61051567,79,20.46331031,5.614500502,34.34034803,36.57374458,29.08590739,24.94788063,95.47383388,1493.865427,136.3358442,43.94648715,metal,34.79790197,0.9,65.46889357,0.390094959,Medium,Recharge_Shaft
953.3630416,55.74540465,119,23.86827248,6.760199623,31.42448777,33.24747863,35.32803361,30.27172358,77.48098776,847.8988056,119.9688459,44.00705259,tile,28.86779703,0.7,80.0617047,0.42686158,Medium,Recharge_Shaft
806.7063079,106.9155717,46,31.42718605,4.625794794,34.11012108,34.74266313,31.14721579,8.83602172,80.37388252,1164.496488,154.9496156,36.68353869,tile,32.12611529,0.7,87.49918261,0.430456733,Medium,Recharge_Shaft
463.3182045,106.2106502,82,19.81032702,5.742928634,51.55221809,15.82626782,32.62151409,20.75694107,75.18030034,1290.972713,55.13795636,16.90146541,metal,5,0.9,22.99177704,0.155111108,Low,Recharge_Borewell
1479.778485,59.08306956,77,30.7567841,6.341981047,52.78281312,16.19721773,31.01996915,9.00049195,74.05173226,362.315185,93.9558961,25.71452879,metal,5,0.9,125.1305223,0.417765364,Medium,Recharge_Borewell
1704.965595,116.5450298,61,27.25614795,6.267829186,45.31654471,10.75742019,43.92603511,33.94116411,88.30495579,77.34147927,74.46135057,23.48999062,concrete,5,0.8,101.5632327,0.407562852,Medium,Recharge_Borewell
937.8893982,99.78685631,101,22.07670752,4.326535982,31.89913241,41.48372255,26.61714504,33.53223894,79.23722417,172.4777915,121.3168974,30.65493257,concrete,48.14174276,0.8,91.02546551,0.50398951,Medium,Recharge_Pit
1753.849385,92.68564651,76,32.45325207,6.475654849,25.82541432,38.10316809,36.0714176,33.65193612,75.96687155,252.466537,129.2777073,39.14382738,metal,41.70601405,0.9,204.0602647,0.652712612,Medium,Recharge_Pit
468.1727878,117.8044472,52,28.29430144,2.666318614,12.08668969,57.6770059,30.23630441,34.40381453,86.52613933,27.44435608,232.0542936,51.9518449,concrete,75.02260436,0.8,86.91320443,0.602072005,Medium,Recharge_Trench
1671.830786,108.7272366,60,24.17476195,6.236750141,44.51160494,18.0125252,37.47586986,17.92254006,77.42462777,79.31843885,65.79742705,29.22840386,concrete,9.33606519,0.8,88.00173133,0.414058385,Medium,Recharge_Borewell
850.8945493,113.8139965,76,32.94831162,6.056931118,14.90370872,59.51552473,25.58076655,22.26544185,87.43261668,1097.041601,185.7992959,65.60880109,concrete,72.08132475,0.8,126.4764865,0.6942363,High,Recharge_Trench
870.852752,60.12691786,113,23.44105302,4.297661365,15.00748019,63.26251802,21.73000179,28.83812547,88.07711249,1256.201811,241.2326447,65.71517673,tile,79.40133028,0.7,147.0546788,0.762167293,High,Recharge_Trench
794.1296778,58.2030925,81,19.84787832,5.314746367,24.6464333,31.68635054,43.66721616,12.56643891,71.16545855,249.443476,109.5168683,48.10422515,tile,46.42214989,0.7,60.87941673,0.468719476,Medium,Recharge_Pit
790.6116065,82.11652749,77,24.7034124,2.554058014,17.57161849,57.46576327,24.96261824,16.26502958,96.65053883,1208.047055,214.0000929,50.57713374,metal,72.52334552,0.9,152.2718615,0.710000952,High,Recharge_Trench
1416.518792,104.8014495,62,30.54004558,2.491232538,15.22101408,54.01403084,30.76495507,25.75189928,82.93834804,1152.862844,210.4026664,50.90511783,tile,72.59314921,0.7,208.6275316,0.780754507,High,Recharge_Trench
1656.312212,64.01715201,101,22.92118827,6.054049482,29.58691543,38.28825662,32.12482796,21.98606279,95.68116728,875.3536121,115.2997799,36.03626658,metal,34.56972363,0.9,171.8751902,0.609611337,Medium,Recharge_Shaft
706.2018582,100.2706935,117,19.12182247,4.505590587,21.85272925,30.06565841,48.08161234,26.5932621,73.75434435,140.1301463,176.0199659,35.78205546,metal,49.78027397,0.9,111.8750643,0.521318122,Medium,Recharge_Pit
714.0459824,58.08011755,105,20.79400773,6.916607988,38.87007206,49.51760941,11.61231853,10.32178981,81.84903229,937.521299,110.8123553,41.81042897,tile,42.45876898,0.7,55.38758195,0.416835142,Medium,Recharge_Pit
1304.015061,48.74942522,95,30.5713834,6.70690625,11.69457786,68.79996635,19.50545579,21.29976468,72.28561628,714.7970356,211.453862,59.98587809,tile,81.76046218,0.7,193.0173145,0.800871401,High,Recharge_Trench
1226.41292,67.44636034,108,26.52541774,4.135873948,46.86564252,16.01838444,37.11597304,10.15255201,90.22571647,21.41039686,97.58397629,19.5031633,metal,5,0.9,107.7104243,0.365771063,Low,Recharge_Borewell
644.834012,73.77524653,98,31.56122563,6.355982186,37.98254202,37.64305694,24.37440104,16.22488165,75.49107702,1437.142925,129.9064735,30.8408887,concrete,34.34953458,0.8,67.01448998,0.374445771,Low,Recharge_Shaft
499.4488447,77.64921665,82,21.40270643,4.107881187,33.66637678,31.57091834,34.76270488,17.32156103,94.9124682,153.2972239,162.7893176,31.3892405,concrete,36.68149218,0.8,65.04394929,0.377260971,Low,Recharge_Shaft
883.3123999,75.76850023,48,24.43758042,6.040841555,30.93431892,39.73071696,29.33496412,15.99964382,77.31897427,1233.696455,153.4571609,45.13686838,concrete,36.92604127,0.8,108.4404905,0.494864728,Medium,Recharge_Shaft
1049.510769,60.32683091,110,24.85348606,5.110992928,15.79105401,58.4191967,25.78974929,31.35637794,74.15934472,1309.571633,239.030829,53.57291945,concrete,68.59943043,0.8,200.6923433,0.715904289,High,Recharge_Trench
1088.232365,33.94929795,43,28.72843935,6.370505315,48.58729641,16.05644302,35.35626057,21.86408523,79.15834871,839.9736233,50.28212146,21.48278827,tile,5,0.7,38.30304239,0.250413132,Low,Recharge_Borewell
1089.255672,118.0194081,102,24.04613314,4.638061657,22.73586269,39.19821207,38.06592523,35.10861732,93.76725666,1002.468902,169.089444,45.41174818,tile,53.26798121,0.7,128.9271452,0.617959913,Medium,Recharge_Pit
1606.330839,78.07709026,104,31.6810209,6.731029424,18.71757899,51.01126648,30.27115453,15.84996362,90.38758857,228.0665502,228.1544063,73.36133804,concrete,68.33238408,0.8,293.193167,0.805708102,High,Recharge_Trench
1637.157555,92.50877766,80,19.23571878,4.568725722,14.28912615,68.67942532,17.03144854,21.6618639,79.74661717,748.4416625,186.2260493,54.52977572,metal,70.76233438,0.9,274.3932452,0.794355433,High,Recharge_Trench
1465.439064,48.94756396,103,26.6316139,2.195727568,56.53134769,14.77548838,28.69316393,36.03766987,75.20619802,1044.885223,54.53572579,21.44970326,metal,5,0.9,71.92690464,0.357968658,Low,Recharge_Borewell
1275.954677,69.82421823,77,21.11295203,6.60431046,19.3607564,68.41529039,12.22395321,23.27976826,86.87992689,101.4192108,232.2445802,50.52743338,tile,74.17124678,0.7,207.4334908,0.750175114,High,Recharge_Trench
525.6633008,41.50684361,109,29.49926196,2.660578222,19.06407429,68.33924701,12.5966787,23.53636959,76.31334652,149.4335922,206.8183474,51.98064,tile,66.01062235,0.7,76.10177062,0.558079359,Medium,Recharge_Trench
923.9791141,95.05552835,50,25.02153067,6.516118125,53.77871282,19.73161123,26.48967595,31.14255425,89.48995996,592.0778738,73.77568934,27.876541,tile,5,0.7,47.71703726,0.255974986,Low,Recharge_Borewell
576.3372749,91.3088332,92,26.04494738,6.954660815,13.70948078,59.04107485,27.24944437,10.48782243,68.57391457,610.1192439,209.5618876,75.91679644,tile,72.58311639,0.7,84.54482905,0.624667069,Medium,Recharge_Trench
494.5035654,96.21461881,102,26.95686566,5.480383129,27.30028348,36.93853511,35.76118141,12.19967792,79.64431279,390.8266853,117.7359192,49.3291734,concrete,48.96426297,0.8,46.57666543,0.427994398,Medium,Recharge_Pit
1307.64521,108.8145333,111,26.59889355,5.265436255,29.20370119,49.01152906,21.78476976,9.188835108,74.15303868,160.7863526,161.4192357,30.86336591,metal,46.84799317,0.9,189.9711814,0.614227515,Medium,Recharge_Pit
601.4151529,58.02650805,110,28.01973957,5.838172411,14.9891871,68.03418597,16.97662693,11.71475654,70.2435446,153.9882205,237.0431786,56.91255303,tile,79.34353627,0.7,99.79295164,0.644775495,Medium,Recharge_Trench
1797.107755,74.14041871,67,21.44804387,6.027583143,44.75873363,27.04895336,28.19231301,27.27502977,95.09958823,1053.956603,85.16364817,26.10136656,tile,7.246417457,0.7,107.1337768,0.440311492,Medium,Recharge_Borewell
841.8782813,102.9657419,93,24.82778067,5.784246328,29.92029091,40.1010326,29.9786765,34.67427977,75.28113819,651.113247,165.5658884,32.97931709,metal,48.54034541,0.9,125.447693,0.537881992,Medium,Recharge_Pit
1443.30064,79.29659185,62,22.96641438,2.730519998,19.68925783,69.87328684,10.43745533,19.85144673,94.42023205,215.6526368,180.7348812,63.68114005,metal,79.05624574,0.9,234.7692927,0.832341258,High,Recharge_Trench
1433.038979,71.05144881,119,25.37217352,6.42931513,31.56623714,49.37113477,19.0626281,21.09955281,95.9590698,214.5991881,142.6549708,30.77402295,concrete,45.69116879,0.8,163.5441069,0.617545946,Medium,Recharge_Pit
1711.247969,78.9065267,112,31.15738062,3.737348207,41.91690773,24.66679951,33.41629276,27.92314059,84.07411387,399.2399827,90.26406554,27.23601084,concrete,14.86492025,0.8,123.5713591,0.496740936,Medium,Recharge_Borewell
1369.489957,65.72004538,91,18.76458103,6.756323995,38.14016243,41.41548433,20.44435325,17.29962373,93.10156861,1044.986167,158.1969415,41.22471558,concrete,35.89955002,0.8,173.3192982,0.589278473,Medium,Recharge_Shaft
1473.138243,59.94056879,40,29.83437503,6.554985111,19.31690064,68.59874406,12.08435529,36.83692768,84.74737084,749.1776161,229.9091273,59.01535983,metal,77.58700874,0.9,304.819135,0.801908936,High,Recharge_Trench
1500.687913,54.74812728,51,28.37853471,2.75175063,29.14218676,36.28074574,34.5770675,8.790756918,77.50106367,318.3431068,175.9686034,37.68254406,metal,37.21752607,0.9,237.6665606,0.622509223,Medium,Recharge_Shaft
1353.794955,30.69836835,67,21.95345834,2.442230735,12.80206592,65.24022195,21.95771213,8.658310607,79.75850185,1194.451891,221.658084,63.21169966,metal,77.15529104,0.9,270.0716363,0.815353609,High,Recharge_Trench
1192.094177,70.55242435,119,30.89351383,4.169638447,32.9371494,41.15626708,25.90658353,18.3164459,85.6880258,965.5994387,120.7580441,39.36209776,concrete,34.13453113,0.8,115.1639689,0.525500733,Medium,Recharge_Shaft
692.7363104,35.55122666,92,31.28853567,2.936169198,12.63738697,69.16740466,18.19520837,27.22262688,72.38147282,262.4677634,184.6771835,57.77483894,metal,83.41333151,0.9,115.1393316,0.707790113,High,Recharge_Trench
435.8988921,41.25800189,88,25.71381419,4.964060327,46.87806401,24.35463443,28.76730156,31.05670346,92.79251122,940.6627439,44.38241827,17.70665877,tile,7.088658295,0.7,13.54237287,0.153224024,Low,Recharge_Borewell
1328.404749,44.91741138,43,23.4984258,5.304328792,11.33925762,66.16725639,22.49348599,16.67759605,74.40428577,626.9187862,223.6811541,58.56639974,concrete,89.69065486,0.8,237.7112858,0.839653503,High,Recharge_Trench
625.7063368,40.38598725,74,27.68360455,5.117827031,39.54206281,31.95078187,28.50715532,29.09949891,82.8408685,120.7322459,117.5960372,43.28993304,concrete,29.25387313,0.8,58.86446854,0.370603866,Low,Recharge_Shaft
487.7144848,70.33537623,106,21.1019455,5.661296413,22.83860525,45.59954326,31.5618515,17.75694738,96.57153344,1449.486113,138.2062368,48.98495315,metal,54.77351527,0.9,60.6646652,0.467711085,Medium,Recharge_Pit
496.255469,32.23882938,83,24.28547126,6.497391352,11.76025207,69.90961196,18.33013597,17.58455147,81.09786929,1060.878793,217.8048944,58.62270059,concrete,88.67736589,0.8,86.46949603,0.652572228,Medium,Recharge_Trench
1072.783917,115.7206137,107,29.16850793,4.222207171,18.42992355,52.23118643,29.33889002,9.351857181,83.43708109,1071.650484,211.6953318,62.57465727,metal,70.48776958,0.9,204.3930126,0.747365738,High,Recharge_Trench
645.3104809,85.98265313,50,20.79150843,2.964744962,38.38551516,38.99379074,22.62069411,29.73104891,76.41054057,230.949954,162.3125512,38.92051991,tile,41.17640863,0.7,73.31939333,0.44231824,Medium,Recharge_Pit
928.3084475,81.74581439,72,31.00925829,2.096568775,18.88492937,57.58567061,23.52940003,11.05649577,93.86238602,763.1146761,232.7245101,72.54215664,tile,72.01918246,0.7,151.2280901,0.766755813,High,Recharge_Trench
678.1024077,98.29147284,116,22.95387373,5.528833847,12.04254724,59.7736909,28.18376186,21.14699769,75.53112056,1141.613991,202.4982208,70.16434124,metal,82.13703282,0.9,123.5830779,0.722584251,High,Recharge_Trench
651.0984144,103.1863933,109,32.85489142,2.294512576,25.32836742,34.40959191,40.26204067,34.86650958,94.88372759,713.2842834,120.3127483,45.69881788,metal,33.29714361,0.9,70.50189571,0.423748091,Medium,Recharge_Shaft
481.317057,76.6528917,79,31.41837004,4.002023686,41.97349713,14.33403133,43.69247154,9.462693359,76.0096337,1158.485576,94.57064576,24.23730803,concrete,15.36605489,0.8,36.41477192,0.238931756,Low,Recharge_Borewell
1608.966532,76.24882513,107,22.79504207,3.618064839,33.47998854,41.85461263,24.66539883,17.61389227,74.93550734,1473.041118,119.8682056,40.77321093,concrete,38.84233709,0.8,154.2911448,0.642502854,Medium,Recharge_Shaft
1757.258607,79.97662428,118,20.20307814,6.228023975,53.28217781,14.40846216,32.30936003,18.81878955,74.18227582,89.97152538,58.30104827,26.63078785,tile,5,0.7,71.7150132,0.379663581,Low,Recharge_Borewell
1390.753309,44.75282358,57,32.50583105,5.157491413,51.11034852,14.22383118,34.6658203,9.661920183,92.04074211,1455.470488,64.52639933,26.48019871,metal,5,0.9,80.76627302,0.356079425,Low,Recharge_Borewell
875.9606093,49.35767059,116,19.31784276,5.452070704,38.44647693,34.6002468,26.95327627,33.31137961,80.34726224,108.044858,141.8340863,30.75671458,concrete,28.82481683,0.8,99.39285816,0.425560521,Medium,Recharge_Shaft
1568.054714,91.72690432,91,30.60264447,6.788047416,12.59800016,56.14796633,31.25403351,12.59882043,72.02161381,1009.519957,230.6248007,76.69735605,concrete,69.15165321,0.8,289.3058448,0.81070222,High,Recharge_Trench
889.4601583,95.45632295,94,19.16961635,3.172850799,11.41403244,65.40382594,23.18214162,12.09524471,76.4684148,1277.425643,199.6561209,74.40524104,tile,78.02692643,0.7,124.3103154,0.750329272,High,Recharge_Trench
1672.953772,89.51735661,57,29.60275878,6.7077025,17.22178955,65.757285,17.02092544,26.91299187,92.50916888,1215.05011,188.6009553,64.53414839,tile,79.25132937,0.7,220.8644758,0.840352086,High,Recharge_Trench
786.6373809,52.48807187,98,22.96367829,4.072260929,23.69772994,43.82715808,32.47511198,31.17716197,69.95943274,491.4123093,131.3328074,31.37020731,tile,58.45501573,0.7,72.31790695,0.506105926,Medium,Recharge_Pit
1115.559094,72.34545711,78,29.6783319,2.447241242,19.35108986,53.58818168,27.06072845,12.509545,84.43649167,753.1490527,217.1135261,63.29340168,metal,72.43258727,0.9,217.9826716,0.770120281,High,Recharge_Trench
1531.140259,63.80838619,53,24.23751075,3.085575254,10.68882734,58.24411125,31.06706141,8.982520816,77.27250731,535.9981816,233.138015,53.45063927,concrete,74.49135604,0.8,285.5736006,0.802884192,High,Recharge_Trench
989.8998032,41.79131568,112,27.79935367,6.897126979,48.23499058,10.06015921,41.70485021,18.8684836,82.93504756,284.4827071,48.43105178,22.64006795,tile,5,0.7,33.55932203,0.232699122,Low,Recharge_Borewell
1025.400338,72.26888313,108,18.37937113,2.638630323,21.1002743,44.35534669,34.54437901,26.25088445,71.17689887,1250.98352,172.5584251,37.98026251,metal,57.97630153,0.9,159.2473207,0.653858418,Medium,Recharge_Pit
1215.929569,32.19841946,108,28.23430683,3.223964532,24.95411776,42.61473759,32.43114465,19.65040211,73.02106288,1159.228159,122.7929069,31.87972691,concrete,55.58440103,0.8,119.4460211,0.610356916,Medium,Recharge_Pit
857.8464262,65.84252114,97,22.72364321,5.228233961,41.32874325,16.75132272,41.91993403,35.52870575,88.1538616,1306.96253,48.00541923,19.67965477,concrete,14.36772731,0.8,32.94502186,0.257472058,Low,Recharge_Borewell
1423.218484,119.4395792,109,27.15806141,2.80359705,17.93484615,55.3050013,26.76015255,17.59298583,76.791486,991.8698234,241.3329628,71.01873444,concrete,69.11791142,0.8,274.7756268,0.803749175,High,Recharge_Trench
1788.533932,66.01397456,102,29.80604254,4.818024613,46.31638759,14.53293548,39.15067693,9.232277365,93.50662587,259.3981311,68.42290849,18.35545659,metal,5,0.9,110.1390242,0.425904383,Medium,Recharge_Borewell
1718.368781,107.3491125,103,32.64407401,5.512497866,24.26700084,42.17286018,33.56013899,11.6661349,93.26218148,1056.352752,108.384502,40.51383486,concrete,45.588361,0.8,148.9956357,0.670345107,Medium,Recharge_Pit
1184.235457,105.7627838,49,20.16240091,4.230640047,23.43620818,38.41177496,38.15201686,27.03203515,75.42836283,1243.031423,173.542276,37.30119433,tile,42.72790859,0.7,143.8604415,0.593093813,Medium,Recharge_Pit
410.2942624,75.91943407,65,29.46953991,5.729397727,15.33400321,55.97824082,28.68775597,19.81936505,69.64440925,953.361511,191.0156187,51.27983307,tile,70.27669925,0.7,54.86082868,0.517345518,Medium,Recharge_Trench
1308.271541,64.57747664,68,20.8657873,4.444514193,17.28190301,58.20299109,24.5151059,25.41031097,84.90638179,664.0252299,185.1559962,57.29612416,metal,67.20616839,0.9,218.0108883,0.74939584,High,Recharge_Trench
696.7916766,44.01764606,42,19.87277218,2.016405645,37.52044252,46.13567042,16.34388706,19.81659028,75.32250316,1022.813528,125.5762053,49.06494137,concrete,32.18025453,0.8,70.00036371,0.431390871,Medium,Recharge_Shaft
455.243346,76.81626629,66,22.97975092,2.611265181,22.82060151,36.25077266,40.92862583,10.12784475,93.86865294,1360.084585,173.1299527,41.66961137,concrete,50.46336747,0.8,63.05300719,0.451580936,Medium,Recharge_Pit
1343.782414,47.68343872,55,30.67877694,6.790753739,36.28766215,32.5925998,31.11973804,33.29575412,95.37931029,1320.252084,165.2084611,36.96791569,concrete,31.10870527,0.8,177.6033797,0.559105051,Medium,Recharge_Shaft
1412.788159,55.44006245,104,28.19562944,3.940245155,55.47504942,11.96309513,32.56185544,16.58142499,77.40789682,443.453186,50.14984916,28.31156012,concrete,5,0.8,56.68089046,0.335933932,Low,Recharge_Borewell
1311.726168,63.05499312,93,29.00890085,5.344002995,56.99878622,24.28179205,18.71942173,16.28220464,88.21326614,604.1335421,54.869367,22.42725406,concrete,5,0.8,57.57886761,0.307850262,Low,Recharge_Borewell
1766.090346,51.89717352,42,28.23265251,2.844902946,11.69281278,53.56485496,34.74233226,20.3509887,93.48189848,1347.351328,235.9344398,64.90637955,metal,78.41341803,0.9,375.0133827,0.86736088,High,Recharge_Trench
1250.254184,47.35217124,101,27.87759671,3.478246308,19.33095122,65.61874524,15.05030354,28.76750582,86.57169101,472.1890677,236.6707545,62.30135406,concrete,69.69674497,0.8,236.7188808,0.767127919,High,Recharge_Trench
917.4038792,44.8260608,78,28.36376733,4.196652514,39.06463393,31.37987072,29.55549535,16.65666211,69.23291719,770.1959569,119.5426795,37.25179812,concrete,21.27736671,0.8,87.7351343,0.402887269,Medium,Recharge_Shaft
686.0429368,70.83783842,104,23.78136267,2.681445388,34.97959267,39.19187045,25.82853688,35.92117097,90.82232349,1206.841136,101.5142736,41.50333382,tile,34.96955326,0.7,48.75020529,0.395517004,Medium,Recharge_Shaft
531.144675,47.13436077,95,22.21965706,2.29270711,48.24388898,21.59414478,30.16196624,22.2077848,84.24201411,20.02300852,45.27233212,24.47299694,concrete,5,0.8,19.2369265,0.189088644,Low,Recharge_Borewell
768.9720713,108.2791711,50,25.53356961,2.51913543,17.84587482,68.6370156,13.51710958,12.25395425,81.02111773,1344.264949,245.4056426,62.85267367,concrete,89.32152386,0.8,150.9680682,0.797980523,High,Recharge_Trench
1165.394391,103.316255,46,23.59398199,4.364600584,56.50436713,29.88408424,13.61154863,15.34623427,81.8761329,615.5718978,41.94599922,20.54143003,metal,5,0.9,43.995269,0.274840803,Low,Recharge_Borewell
1270.92138,109.3132261,42,20.99790446,4.716339208,57.07654416,13.90870717,29.01474868,32.3940586,82.63776541,617.1909172,52.56683853,16.30705902,metal,5,0.9,60.12748709,0.298377509,Low,Recharge_Borewell
1610.10155,85.18533247,93,24.03627741,4.337854811,49.18584907,29.00427215,21.80987878,33.99598387,79.9643576,995.3076687,92.86611251,15.74322888,tile,10.76035473,0.7,104.6667102,0.419326485,Medium,Recharge_Borewell
802.1096929,116.2426055,60,32.53309708,4.500356253,18.76607735,64.74500601,16.48891663,13.35062122,77.03491032,1308.39512,184.972972,64.68821642,metal,70.25159992,0.9,133.5317524,0.69696066,High,Recharge_Trench
479.2757803,76.39922947,109,26.88004473,2.20302611,19.0648393,61.50995395,19.42520675,21.07579884,83.68846276,1050.923456,204.3504639,58.38722859,metal,74.96976838,0.9,88.14620523,0.619121135,Medium,Recharge_Trench
1608.804209,66.61911564,105,32.96073741,4.428401104,13.25985701,68.52549647,18.21464653,36.87519,68.01664634,1282.398326,196.9783738,74.89965582,concrete,84.06872982,0.8,253.5197094,0.883325792,High,Recharge_Trench
